Year,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15606580,Michel,496,France,Male,40,5,144238.54,2,1,0,149880.03,0
2025,15607847,Petit,501,Germany,Female,42,2,100651.93,2,0,0,16138.36,1
2025,15600996,Chidiebere,492,Spain,Female,29,8,0.0,1,1,1,169579.45,0
2025,15600510,Martin,553,France,Male,27,8,0.0,2,1,1,134657.48,0
2025,15607504,Gomez,670,France,Male,33,7,0.0,2,0,0,25507.14,0
2025,15609351,Mitchell,680,France,Female,21,5,155531.08,1,1,1,88710.55,0
2025,15608543,Bartlett,587,Spain,Male,44,2,133444.18,2,1,0,195843.09,0
2025,15600710,Petit,735,France,Male,35,7,0.0,2,0,0,74136.97,0
2025,15603629,Alonso,629,Spain,Female,42,1,0.0,1,1,0,18513.26,0
2025,15608254,Fischer,692,France,Male,45,2,0.0,1,1,1,54627.7,0
2025,15607405,Dominguez,600,Spain,Male,58,8,93865.46,2,0,0,156703.19,1
2025,15601786,Schneider,688,France,Male,38,0,0.0,2,1,0,139420.9,1
2025,15608408,Chu,699,Spain,Male,20,3,0.0,2,1,1,168651.21,0
2025,15605931,Schröder,630,Germany,Female,49,6,110187.49,1,1,0,119638.0,1
2025,15607344,Schwarz,576,France,Male,34,6,0.0,2,1,0,187129.94,0
2025,15607802,Schmidt,446,France,Female,37,0,77947.87,1,0,1,102807.9,0
2025,15601041,Alonso,677,Spain,Female,31,6,0.0,2,1,1,126246.26,0
2025,15601862,Bauer,685,France,Male,42,7,0.0,2,1,1,104378.15,0
2025,15608619,Garcia,752,Spain,Female,24,7,64769.74,2,1,0,153492.99,0
2025,15606897,Ruiz,620,Germany,Male,33,5,131381.04,1,1,1,98286.58,0
2025,15602076,Meyer,593,France,Male,35,3,0.0,1,0,0,186775.3,0
2025,15600858,Hernandez,583,Germany,Male,35,8,142526.34,1,1,0,78704.69,0
2025,15604347,Meyer,630,France,Female,37,0,0.0,1,1,0,132452.89,0
2025,15602854,Mitchell,574,France,Female,28,10,164598.52,1,1,1,34956.9,0
2025,15600258,Moreno,721,Germany,Male,57,4,113046.71,2,1,0,178282.52,1
2025,15605304,Schmidt,417,France,Female,34,5,0.0,2,1,0,66347.57,0
2025,15603898,Thomas,827,France,Male,33,4,0.0,1,0,0,32243.84,0
2025,15605869,Wagner,595,Spain,Female,43,8,115761.72,2,1,1,136754.48,0
2025,15600243,Lefebvre,709,Spain,Male,41,8,113954.26,1,1,1,64729.0,0
2025,15602159,Weber,628,Germany,Male,34,2,92006.65,2,0,0,16331.13,0
2025,15600422,Romero,626,France,Male,49,9,109151.74,1,1,0,45518.79,0
2025,15601801,Thomas,645,Spain,Female,37,9,69448.09,1,0,1,11171.31,0
2025,15602858,Chidiebere,692,Spain,Female,26,0,0.0,1,1,1,60143.47,0
2025,15608940,Fischer,701,Spain,Male,43,1,0.0,1,0,0,96605.53,0
2025,15602129,Krüger,722,France,Female,50,10,196333.46,1,1,1,169680.91,0
2025,15602370,Garcia,666,France,Female,43,10,84077.96,2,0,0,76893.19,0
2025,15604542,Torres,774,Germany,Male,47,2,189137.42,1,0,0,54543.14,1
2025,15600046,Schwarz,661,France,Male,60,8,89487.45,2,1,0,165029.57,0
2025,15609491,Martin,729,France,Female,39,0,122705.39,2,0,0,132147.17,0
2025,15609756,Dubois,635,Germany,Male,56,4,128002.12,1,1,0,199609.9,1
2025,15603817,Neumann,738,France,Female,42,3,0.0,2,1,0,155361.02,0
2025,15603538,Moreno,560,Spain,Male,22,2,115582.73,2,1,0,191443.51,0
2025,15603394,Alonso,571,France,Male,25,3,0.0,1,0,1,86217.52,0
2025,15609380,Boni,788,Spain,Male,60,9,0.0,2,1,0,29405.07,0
2025,15603362,Zimmermann,581,France,Female,22,1,138397.08,1,1,1,17043.12,0
2025,15602063,Martin,739,Spain,Female,61,0,0.0,2,1,1,97088.71,0
2025,15603990,He,680,France,Male,35,9,70563.11,2,1,1,29889.42,0
2025,15609806,Muller,676,France,Male,30,10,141095.7,2,1,0,151022.62,0
2025,15609754,Klein,643,Spain,Female,56,0,0.0,1,1,1,184809.99,0
2025,15600349,Krüger,832,France,Female,33,1,110113.77,1,1,1,99993.89,0
2025,15609309,Alonso,850,Germany,Female,43,10,105026.96,2,0,1,70947.56,1
2025,15601501,Krüger,616,Germany,Male,31,8,110825.2,1,0,0,42718.18,0
2025,15607450,Schröder,718,Spain,Female,39,9,127745.02,2,1,1,171525.24,0
2025,15602001,Obinna,678,Spain,Male,44,10,111008.34,1,1,1,128566.26,0
2025,15603109,Mitchell,696,Germany,Female,47,8,124857.27,2,0,0,167736.53,1
2025,15604520,Schäfer,656,Spain,Male,33,5,88819.48,1,1,0,131677.32,0
2025,15606523,Leroy,661,Spain,Female,37,2,0.0,1,1,0,80899.38,0
2025,15600992,Sanchez,772,Spain,Male,38,1,79629.78,2,0,1,136412.71,0
2025,15605876,Schulz,596,France,Female,59,1,0.0,2,1,1,16605.14,0
2025,15606018,Thomas,705,Spain,Female,41,0,146931.53,2,0,1,96598.0,0
2025,15601627,Navarro,528,France,Female,48,8,83944.47,2,1,0,112659.15,0
2025,15605942,Hoffmann,530,France,Female,38,9,0.0,1,1,1,151287.01,0
2025,15603868,Dupont,670,France,Female,39,9,86504.68,1,1,1,18074.39,0
2025,15607285,Robert,714,Spain,Female,41,10,126578.94,2,0,0,110471.66,0
2025,15607264,Fischer,622,Germany,Female,33,4,99824.92,2,0,1,105110.7,0
2025,15603559,Bartlett,850,France,Male,44,4,0.0,1,0,0,101184.22,0
2025,15606070,Schwarz,720,France,Male,32,10,109540.76,3,1,0,54153.58,1
2025,15600536,Dubois,626,Germany,Male,42,1,109713.74,2,1,0,98691.01,1
2025,15604583,Moreau,745,Spain,Female,41,0,131481.6,1,0,1,13046.26,0
2025,15606686,Lefebvre,731,France,Female,43,8,125507.29,3,1,1,142425.51,1
2025,15608017,Rodriguez,535,Spain,Female,44,2,0.0,2,1,0,87223.47,0
2025,15601622,Hargrave,565,France,Female,33,3,0.0,1,1,1,182298.19,0
2025,15609442,Onio,621,Germany,Female,35,9,134302.12,1,1,0,117828.61,1
2025,15602531,Laurent,588,Spain,Male,31,6,0.0,2,0,1,133908.01,0
2025,15606866,Lopez,709,Spain,Female,34,3,131066.66,1,1,1,177233.63,0
2025,15608850,Schmidt,552,France,Female,38,9,133641.05,1,0,1,13935.66,0
2025,15606078,Hargrave,673,France,Male,36,10,64576.31,2,1,0,36966.43,0
2025,15607432,Dubois,744,Spain,Male,57,2,138159.24,2,1,1,171274.23,0
2025,15606367,Smith,607,France,Female,23,8,185260.05,2,1,0,147656.55,0
2025,15602222,Dubois,535,Spain,Male,72,7,150640.32,1,0,1,188154.98,0
2025,15608807,Schulz,724,France,Female,22,6,0.0,1,0,0,176325.13,0
2025,15609008,Garcia,608,Germany,Female,40,0,116597.81,1,1,0,61876.13,0
2025,15601592,Thomas,620,France,Male,44,0,145427.71,2,1,0,90855.38,0
2025,15601902,Hernandez,731,France,Male,24,10,0.0,2,1,1,150441.84,0
2025,15608071,Munoz,642,Germany,Male,52,7,116425.3,1,1,1,37755.19,1
2025,15604986,Becker,696,France,Male,20,2,113135.88,2,1,0,106628.23,1
2025,15600609,Laurent,657,France,Male,38,1,117386.92,2,0,0,71331.48,0
2025,15600742,Thomas,668,Germany,Female,50,8,73497.64,2,1,0,101371.15,1
2025,15602290,Dubois,663,France,Male,32,4,103026.82,1,1,1,71472.71,0
2025,15601911,Smith,498,Spain,Female,21,1,105530.97,2,0,0,156127.91,0
2025,15606689,Munoz,497,Germany,Male,46,4,135063.1,1,1,0,141108.14,1
2025,15604951,Alonso,506,France,Female,30,7,0.0,1,1,1,36753.96,0
2025,15607606,Leroy,628,Germany,Male,51,4,111410.25,1,1,0,84589.61,1
2025,15601035,Lopez,820,Germany,Female,32,2,138327.28,2,1,1,105632.97,0
2025,15603626,Michel,543,Spain,Male,37,4,0.0,1,1,1,44584.44,0
2025,15605374,Jimenez,600,Germany,Female,45,6,157220.03,1,1,0,179687.1,1
2025,15600410,Martin,482,France,Female,38,9,0.0,1,1,1,170797.96,0
2025,15607724,Martinez,714,France,Male,45,0,137351.79,2,1,1,162972.34,0
2025,15603830,Chidiebere,582,France,Male,48,3,0.0,1,1,0,37204.33,0
2025,15601775,Martinez,692,France,Female,50,6,117130.31,2,1,1,100627.37,0
2025,15606086,Schröder,668,France,Female,37,9,0.0,2,1,1,126929.44,0
2025,15606242,Schneider,641,Germany,Female,34,2,108811.9,1,1,1,71076.69,0
2025,15604295,Hoffmann,572,France,Male,39,1,102166.25,1,0,0,197312.04,0
2025,15606038,Navarro,658,Germany,Female,47,3,194540.02,1,1,1,29833.37,1
2025,15609124,Navarro,850,Germany,Female,39,3,116945.77,2,1,0,152608.5,0
2025,15602024,Moreau,693,Germany,Male,28,1,149741.25,2,0,1,54062.03,0
2025,15608791,Onio,544,France,Female,48,7,0.0,2,1,1,199589.35,0
2025,15604332,Rodriguez,714,Spain,Male,19,5,0.0,2,1,1,31166.49,0
2025,15600228,Klein,626,Spain,Female,57,4,95165.29,2,1,0,142126.06,1
2025,15606464,Ruiz,531,France,Female,36,5,0.0,1,1,1,161475.67,0
2025,15601479,Hargrave,455,Spain,Male,50,9,0.0,2,0,0,52007.84,0
2025,15605992,Lopez,717,Spain,Female,44,1,0.0,1,0,0,147410.08,0
2025,15606511,Munoz,661,Germany,Male,40,3,105356.03,2,1,0,33433.4,1
2025,15603696,Schröder,613,France,Female,43,8,0.0,1,0,0,71201.53,0
2025,15602306,Klein,822,France,Female,42,4,181059.04,1,1,1,195318.9,0
2025,15601233,Klein,496,France,Female,41,7,0.0,3,1,0,11842.1,0
2025,15607673,Muller,608,Germany,Male,52,1,74158.56,2,1,1,31418.93,1
2025,15601886,Chidiebere,850,Spain,Male,35,10,0.0,1,1,0,93362.1,1
2025,15605549,Durand,740,France,Male,38,6,0.0,1,1,1,57141.03,0
2025,15608930,Jimenez,631,Spain,Male,35,8,89913.25,1,0,0,149921.39,1
2025,15607894,Ruiz,650,Germany,Female,28,6,173159.24,2,0,0,36638.41,0
2025,15604210,Jimenez,639,Germany,Female,43,6,134743.91,1,1,1,174083.47,1
2025,15602695,Ruiz,589,Germany,Female,52,9,142571.91,2,1,1,73029.62,1
2025,15604465,Koch,740,France,Male,48,9,0.0,2,0,1,121299.35,0
2025,15608221,Boni,713,France,Male,45,2,75629.13,2,0,0,172760.4,0
2025,15608697,Gutierrez,640,France,Female,33,7,117792.74,2,1,0,65528.32,0
2025,15605994,Perez,605,France,Male,37,3,140079.83,1,1,1,170621.36,0
2025,15609384,Schmidt,748,Spain,Male,38,9,0.0,2,0,1,40539.41,0
2025,15602165,Braun,699,France,Male,32,7,136576.82,1,1,1,78119.84,0
2025,15603289,Chidiebere,689,France,Female,46,4,117964.48,1,0,0,33093.09,0
2025,15602877,Bauer,623,Spain,Female,57,4,0.0,2,0,0,127896.27,0
2025,15609079,Wagner,727,Spain,Male,40,7,0.0,1,1,0,148177.33,1
2025,15605352,Becker,674,France,Female,41,6,143708.57,3,0,0,92729.31,1
2025,15604835,Laurent,641,Spain,Male,29,8,53174.93,1,1,1,190859.59,0
2025,15601476,Hargrave,691,Germany,Female,36,9,131059.24,2,1,1,86193.86,0
2025,15602153,Dominguez,657,France,Male,41,8,0.0,1,1,0,158492.37,0
2025,15609935,Wagner,673,France,Female,59,3,0.0,2,0,0,167115.22,0
2025,15600546,Richter,689,Germany,Male,30,8,151865.37,2,0,0,18427.56,0
2025,15607222,Moreau,681,France,Male,31,6,131581.43,1,0,1,145783.07,0
2025,15605061,Schwarz,739,France,Male,37,4,135011.44,2,1,0,193688.86,0
2025,15600645,Garcia,762,Germany,Male,45,0,115412.73,2,1,1,61740.13,1
2025,15601591,Wagner,718,France,Female,41,9,0.0,1,0,1,152191.74,0
2025,15602240,Alonso,501,France,Female,35,7,0.0,2,1,0,142112.85,0
2025,15604106,Bauer,618,Germany,Female,34,9,93941.49,1,0,0,54157.11,0
2025,15603115,Richter,694,Spain,Female,50,10,0.0,1,1,1,119039.23,1
2025,15603588,Thomas,717,Spain,Male,39,3,0.0,1,0,0,36283.03,0
2025,15605772,Diaz,699,Germany,Female,37,10,113809.32,1,0,0,108947.33,0
2025,15609807,Schmidt,741,France,Male,28,6,0.0,1,1,0,10375.64,1
2025,15604689,Martin,496,Spain,Female,37,4,0.0,2,1,0,194325.69,0
2025,15608138,Perez,570,Spain,Female,18,9,142830.83,2,1,1,20003.76,0
2025,15600803,Mitchell,510,France,Male,28,7,123415.86,1,1,0,99594.97,0
2025,15600132,Hill,766,Germany,Female,45,6,125959.92,2,0,1,139272.88,1
2025,15604497,Simon,632,France,Male,18,3,115856.16,2,1,1,167769.33,0
2025,15609692,Wolf,741,France,Male,35,7,55952.45,1,0,1,135627.22,0
2025,15600359,Moreau,607,Spain,Male,29,8,0.0,1,1,1,38597.28,0
2025,15604837,Schäfer,693,Spain,Male,38,9,0.0,1,0,1,52944.01,1
2025,15604847,Garcia,431,Germany,Male,27,3,118358.2,2,1,0,50409.21,0
2025,15609960,Klein,551,Germany,Male,28,8,170138.24,2,1,1,150346.01,0
2025,15606248,Schmidt,655,Germany,Male,30,9,107132.38,2,1,0,57133.62,0
2025,15603886,Dupont,627,Germany,Female,35,5,89716.14,1,0,1,95963.04,0
2025,15601747,Hoffmann,565,Germany,Male,41,0,155269.52,1,1,1,120516.77,1
2025,15607916,Becker,699,Germany,Male,29,6,160949.58,1,1,0,124353.56,1
2025,15606302,Michel,467,Spain,Male,38,4,0.0,2,1,1,132395.08,0
2025,15603263,Martin,514,Germany,Female,43,7,127185.97,1,1,0,114853.33,1
2025,15604949,Lefebvre,447,Germany,Female,42,7,95307.42,1,1,0,50191.19,1
2025,15607484,Richard,697,Germany,Male,38,2,182468.02,2,1,0,174265.44,1
2025,15604097,Diaz,675,Spain,Male,26,7,166087.09,2,1,0,117686.87,0
2025,15606951,Garcia,740,France,Female,38,1,0.0,2,1,0,155855.3,0
2025,15604901,Krüger,686,France,Female,44,9,0.0,1,1,0,162654.15,0
2025,15605661,Thomas,494,Germany,Male,31,7,118263.05,1,1,1,26594.81,0
2025,15607237,Onio,590,Spain,Female,43,2,173878.94,1,1,1,175431.79,0
2025,15601210,Thomas,646,Germany,Male,39,0,174698.67,2,0,0,21318.51,0
2025,15602588,Alvarez,598,France,Male,18,0,149313.71,1,0,1,137339.82,0
2025,15608955,He,614,Spain,Male,49,2,104389.78,1,1,0,65435.72,1
2025,15604712,Chidiebere,576,France,Female,28,10,0.0,1,1,1,183808.58,0
2025,15607622,Mitchell,744,France,Male,28,1,107023.49,2,1,1,22817.55,0
2025,15600153,Schröder,779,France,Male,37,9,110464.35,2,1,1,84140.2,0
2025,15604183,Thomas,643,Germany,Male,47,4,106355.13,2,1,1,41325.94,1
2025,15607529,Perez,589,Spain,Male,46,0,0.0,1,0,0,150650.42,0
2025,15604161,Schmidt,603,France,Male,18,10,120349.58,1,1,1,168463.68,0
2025,15607555,Schäfer,667,Germany,Male,37,4,192643.9,1,1,1,74960.36,0
2025,15603804,Bernard,598,France,Male,56,4,0.0,2,1,1,185141.43,0
2025,15602344,Smith,692,Spain,Male,19,1,0.0,1,1,1,122829.52,0
2025,15608153,Moreau,674,Germany,Female,38,5,118583.63,2,1,1,36245.65,0
2025,15603945,Dubois,670,Germany,Male,45,5,86523.67,1,1,0,161491.33,1
2025,15609597,Richter,441,Spain,Male,22,1,0.0,1,1,1,60202.23,0
2025,15601293,Klein,555,France,Male,53,2,182163.82,1,0,1,119353.96,0
2025,15602868,Boni,537,Germany,Female,18,6,87115.06,2,1,0,56005.9,0
2025,15602785,Moreau,574,Spain,Male,55,1,0.0,1,0,1,55393.19,1
2025,15602950,Schneider,653,Spain,Female,52,9,103790.84,1,1,0,162956.47,0
2025,15606751,Onio,587,France,Male,44,2,156955.22,1,0,0,59972.24,0
2025,15609476,Romero,782,France,Male,46,6,121672.2,2,1,1,57023.2,0
2025,15604000,Michel,822,France,Female,43,5,0.0,2,1,0,104416.61,0
2025,15602385,Diaz,850,France,Female,45,10,0.0,1,1,1,26095.97,0
2025,15607056,Navarro,775,France,Male,33,4,117965.4,2,0,0,91919.17,0
2025,15606141,Schulz,582,Spain,Female,48,6,50464.26,1,0,1,161118.32,0
2025,15605873,Lopez,724,Spain,Male,27,1,0.0,1,0,0,116855.76,1
2025,15604806,He,684,Germany,Male,50,4,110723.74,1,1,0,168128.02,1
2025,15600919,Smith,469,France,Female,60,4,94354.44,2,0,0,17630.44,0
2025,15605314,Meyer,671,France,Male,36,4,142487.97,1,1,0,159188.15,1
2025,15600753,Lefebvre,765,Germany,Male,19,7,89949.72,1,0,0,143434.02,0
2025,15600474,Romero,667,Spain,Female,38,2,61950.37,1,1,1,192866.71,0
2025,15604906,Meyer,702,France,Male,30,9,0.0,2,0,1,172796.11,0
2025,15602725,Wolf,712,France,Male,26,8,99238.48,2,1,1,43858.39,0
2025,15607269,Simon,514,Spain,Male,40,10,0.0,2,0,1,45183.49,0
2025,15601646,Schröder,539,Germany,Male,31,3,128979.9,1,1,0,189910.55,0
2025,15609774,Michel,650,France,Male,31,4,0.0,2,1,0,171821.6,0
2025,15607110,Schulz,611,France,Female,39,5,100186.03,2,0,1,58784.4,0
2025,15601480,Ruiz,790,Germany,Female,26,5,83061.13,1,1,0,63379.37,0
2025,15609254,He,678,Spain,Male,48,6,0.0,3,1,0,89923.56,1
2025,15604708,Smith,521,Germany,Male,25,7,92414.61,1,1,0,19490.17,0
2025,15603846,Wagner,644,France,Female,45,0,0.0,1,1,1,112329.02,0
2025,15601121,Alvarez,577,Spain,Male,44,4,93764.56,1,0,1,16311.88,0
2025,15600588,Petit,768,Germany,Female,48,3,153697.51,1,1,0,47868.26,1
2025,15608864,Dupont,657,Spain,Male,34,4,121736.79,1,1,0,173158.71,1
2025,15607994,Becker,775,France,Female,37,0,0.0,1,1,0,98411.03,0
2025,15605188,Petit,660,Germany,Male,32,8,160703.0,1,1,0,125195.57,0
2025,15606226,Neumann,633,Germany,Male,29,7,69977.32,2,0,1,185073.33,0
2025,15608742,Martin,739,Germany,Female,34,10,115420.58,1,1,1,66443.99,0
2025,15605383,Alvarez,612,Spain,Male,39,1,97169.02,1,1,1,157747.81,0
2025,15601315,He,639,Spain,Female,27,4,137572.93,1,1,1,81582.08,0
2025,15606512,Schulz,486,Spain,Female,24,6,143175.23,2,1,1,157160.98,0
2025,15605546,Lopez,562,Germany,Male,37,6,62645.56,1,0,1,81107.79,0
2025,15609827,Torres,687,Germany,Male,41,4,170915.75,1,1,1,114268.93,1
2025,15607692,Alvarez,770,Spain,Male,35,1,0.0,2,1,1,122913.94,0
2025,15601225,Klein,617,France,Female,42,6,0.0,1,0,0,142067.89,0
2025,15602529,Dominguez,850,France,Female,37,2,80021.12,2,1,0,145352.7,0
2025,15606717,Jimenez,630,Germany,Male,34,5,87055.38,2,1,0,114463.78,0
2025,15602361,Wagner,645,France,Male,44,7,0.0,2,0,0,160654.24,0
2025,15600251,Chu,757,France,Female,49,4,121637.8,2,0,1,27617.76,0
2025,15607486,Moreno,581,Spain,Male,43,0,0.0,1,1,1,155789.72,0
2025,15608617,Sanchez,651,France,Female,40,10,0.0,2,1,1,187657.27,0
2025,15601633,Fischer,414,France,Male,32,0,154828.21,1,1,1,124133.98,0
2025,15607213,Weber,679,France,Female,19,0,0.0,1,1,1,198103.78,0
2025,15601644,Richter,775,France,Female,37,1,129254.0,2,1,0,159929.87,0
2025,15605439,Dominguez,723,France,Male,26,3,138403.1,2,1,0,157192.18,0
2025,15608229,Hargrave,522,Spain,Female,37,7,123560.01,2,0,1,151786.84,0
2025,15609242,Gutierrez,647,France,Female,18,6,78028.08,1,1,1,188175.23,0
2025,15600606,Romero,544,Germany,Female,42,4,67310.63,2,1,0,173559.37,1
2025,15608115,Alvarez,700,France,Male,48,3,0.0,2,1,0,112317.43,0
2025,15602492,Dubois,648,France,Female,42,5,118039.29,2,1,0,122146.1,0
2025,15606325,Hargrave,777,Spain,Female,54,1,105640.06,3,1,0,70061.68,0
2025,15606246,Hill,752,France,Male,48,7,115457.44,2,1,1,57107.58,0
2025,15609785,Hill,790,Spain,Male,34,6,0.0,1,0,1,164123.36,0
2025,15605213,Gomez,570,France,Male,42,5,133592.12,3,0,0,52272.94,0
2025,15600715,Klein,626,Spain,Male,34,6,143724.15,1,1,0,48460.02,0
2025,15606730,Dominguez,631,Germany,Female,38,10,124514.81,2,1,0,112400.03,0
2025,15603826,Simon,521,France,Male,49,2,0.0,2,1,0,115741.31,0
2025,15606274,Schneider,606,Germany,Male,40,10,185525.1,1,1,1,18432.79,0
2025,15603912,Alonso,659,France,Female,43,3,166552.31,2,1,1,113425.7,1
2025,15603090,Becker,531,Spain,Male,40,7,154789.75,1,0,0,174528.7,0
2025,15605272,Alonso,570,France,Male,46,4,0.0,1,1,1,167361.24,0
2025,15607460,Onio,775,France,Female,43,6,0.0,2,0,0,175681.63,0
2025,15606180,Muller,727,Spain,Female,35,4,161751.42,2,0,0,127374.83,0
2025,15608903,Boni,498,France,Female,40,5,134251.63,4,1,0,156432.42,1
2025,15609042,Diaz,714,Spain,Male,39,8,0.0,2,1,0,84705.68,1
2025,15605446,He,672,France,Female,22,8,0.0,1,1,0,121872.5,0
2025,15605654,Smith,741,Spain,Female,48,3,0.0,2,0,1,95658.1,0
2025,15607935,Laurent,791,Germany,Female,52,3,113092.96,2,1,0,191108.86,1
2025,15608824,Schneider,548,Spain,Female,27,0,0.0,1,1,1,133496.55,0
2025,15607316,Martin,778,France,Male,35,0,111492.46,1,1,0,174573.9,0
2025,15602434,Alonso,541,France,Female,39,0,0.0,2,1,1,59649.84,0
2025,15608022,Richard,807,France,Male,45,2,0.0,2,1,1,53726.27,0
2025,15604891,Hernandez,591,France,Male,30,8,0.0,1,1,1,99539.3,0
2025,15604634,Alonso,606,France,Male,37,6,143131.14,1,0,1,169264.07,0
2025,15600042,Gutierrez,702,Spain,Female,34,8,0.0,1,0,1,100921.78,0
2025,15604377,Hargrave,503,France,Male,48,4,101744.7,1,0,1,100947.43,0
2025,15608318,Dubois,567,Spain,Female,21,6,81320.97,1,0,1,61067.12,0
2025,15605568,Becker,573,Spain,Male,32,1,0.0,2,1,1,184270.06,0
2025,15606798,Munoz,662,Spain,Male,26,4,0.0,2,1,0,129493.15,0
2025,15609304,Krüger,593,Spain,Female,29,0,122583.55,1,0,1,199704.21,0
2025,15601143,Schwarz,679,France,Female,46,4,62362.24,1,1,1,80886.33,0
2025,15602236,Rodriguez,796,Germany,Male,33,2,149246.42,1,0,1,86402.85,0
2025,15608327,Mitchell,693,France,Female,33,7,0.0,2,1,0,12404.73,0
2025,15603122,Braun,740,Germany,Male,35,8,65788.59,2,1,1,30686.82,0
2025,15606284,Hoffmann,591,Spain,Female,53,6,120918.96,1,0,1,48691.42,0
2025,15602369,Lefebvre,513,Spain,Male,30,2,0.0,2,1,0,61990.98,0
2025,15609031,Durand,599,France,Female,46,6,97312.8,1,1,0,157593.38,0
2025,15607483,Martin,620,Spain,Male,21,8,0.0,1,1,1,129177.23,0
2025,15603993,Braun,617,France,Female,41,10,131116.21,2,1,0,37961.6,0
2025,15607736,Hoffmann,800,Spain,Male,18,1,0.0,1,1,0,136439.56,0
2025,15607905,Alvarez,514,France,Male,57,2,145610.31,1,0,0,148491.73,0
2025,15606807,Lopez,679,Spain,Male,39,4,123555.15,2,1,0,140993.82,0
2025,15604479,Zimmermann,573,Germany,Male,36,10,87399.16,2,0,0,57268.25,0
2025,15608337,Schröder,558,Spain,Female,38,3,0.0,2,1,0,42268.44,0
2025,15604781,Schröder,819,France,Male,47,3,0.0,2,1,1,32861.37,0
2025,15608165,Garcia,651,Spain,Female,48,9,0.0,1,1,1,102813.97,0
2025,15602522,Martinez,581,France,Male,39,4,87886.74,2,1,0,176350.15,0
2025,15601924,Martin,532,France,Female,34,0,0.0,1,0,1,47939.48,0
2025,15607560,Meyer,659,France,Male,33,9,117644.42,1,0,1,130035.74,0
2025,15601858,Zimmermann,581,Germany,Male,31,2,104252.82,2,1,0,199655.12,1
2025,15609848,Bauer,544,Germany,Female,43,8,115734.41,2,1,1,120496.43,1
2025,15601527,Braun,683,Spain,Male,55,2,0.0,1,1,0,123497.79,0
2025,15606684,Moreno,524,France,Female,43,2,0.0,2,1,0,194207.85,0
2025,15609048,Onio,727,Germany,Female,47,9,142455.6,1,0,1,56175.93,1
2025,15600224,Obinna,590,Germany,Female,48,1,167167.13,1,0,0,88766.73,1
2025,15609024,Koch,672,Germany,Male,18,10,124096.09,1,0,0,56968.15,0
2025,15605091,Diaz,611,Germany,Male,52,3,147913.12,2,1,1,197475.0,1
2025,15602594,Hernandez,524,Spain,Female,33,6,0.0,2,0,0,27658.52,0
2025,15603920,Schneider,548,France,Male,18,1,146136.19,2,0,1,172856.64,0
2025,15600472,Mitchell,645,France,Male,44,3,83099.86,4,1,0,30703.55,0
2025,15601989,Weber,723,Germany,Female,36,7,112946.66,1,1,0,45046.64,1
2025,15607941,Lopez,681,Spain,Male,27,5,0.0,2,1,1,60010.44,0
2025,15607178,Hernandez,516,France,Female,39,2,0.0,2,1,0,122516.1,1
2025,15604719,Fischer,629,France,Female,34,1,58223.95,1,0,0,77184.53,0
2025,15602146,Bernard,529,Spain,Male,36,10,0.0,2,1,0,197888.58,0
2025,15608998,Martinez,651,Germany,Male,26,10,120812.81,2,0,0,121224.16,0
2025,15604375,Dubois,652,Germany,Male,56,6,144886.51,2,1,0,116513.46,1
2025,15609652,Becker,712,Spain,Male,41,9,0.0,1,1,1,34003.63,0
2025,15600845,Alonso,451,France,Female,48,9,76170.62,3,0,1,95459.44,1
2025,15607242,Navarro,457,France,Male,20,10,0.0,2,1,1,146872.11,0
2025,15608167,Schäfer,694,France,Male,44,4,0.0,2,0,0,102247.05,0
2025,15605927,Richter,711,Germany,Female,39,5,115286.13,2,1,0,10155.42,1
2025,15608494,Perez,664,Spain,Female,43,9,0.0,2,0,0,12798.32,0
2025,15603073,Hernandez,825,France,Male,28,1,0.0,1,0,0,16984.93,0
2025,15600888,Obinna,718,France,Male,34,2,0.0,1,1,1,103810.93,0
2025,15606770,Martin,586,France,Male,28,5,109769.16,2,0,1,34300.38,0
2025,15607569,Richter,850,Spain,Female,32,0,85671.64,1,0,0,108970.02,0
2025,15608889,Michel,599,France,Male,25,8,0.0,1,1,1,112498.75,0
2025,15600018,Obinna,717,France,Male,27,3,173264.0,2,1,0,115676.22,0
2025,15608431,Diaz,827,Germany,Female,39,2,80974.04,1,0,0,120016.37,0
2025,15606622,Muller,548,Germany,Female,52,6,93035.7,1,0,1,91337.37,1
2025,15601899,Obinna,636,France,Female,27,9,0.0,1,1,1,176772.99,0
2025,15605296,Garcia,384,Spain,Female,42,5,0.0,2,0,0,91020.07,0
2025,15604135,Chu,575,France,Male,31,4,59527.37,2,0,0,108721.36,0
2025,15605153,Dupont,723,Germany,Male,39,7,133954.25,2,1,1,107931.03,1
2025,15601442,Klein,644,Germany,Male,45,7,104463.0,2,1,1,145404.1,1
2025,15607451,Fischer,677,France,Male,65,5,61234.35,2,1,1,150084.96,0
2025,15600601,Moreau,600,Spain,Female,45,4,0.0,1,0,1,177900.18,0
2025,15609012,Martinez,789,Spain,Male,37,7,0.0,2,1,1,57970.53,0
2025,15606561,Boni,713,France,Male,43,6,0.0,1,1,0,112697.83,0
2025,15604722,Zimmermann,724,France,Male,40,9,111112.61,1,1,0,31340.53,0
2025,15608117,Garcia,639,Spain,Male,46,10,118511.97,1,1,0,50696.39,0
